user_id,tweet_id
820808196956655616,1323473311687352327
18602100,1323473321107857408
835944752159719424,1323473370957123584
835944752159719424,1323473494106058757
83298668,1323473554143354880
216776631,1323473578109607936
835944752159719424,1323473914731909121
835944752159719424,1323474040019996672
216776631,1323474136904179714
835944752159719424,1323474219439689728
21757196,1323474480925081602
91371678,1323474597363306499
835944752159719424,1323474757136850950
4209698536,1323474761507315717
835944752159719424,1323474954168504321
215207998,1323475175950737408
216776631,1323475360122654720
835944752159719424,1323475386215337986
835944752159719424,1323475478947205120
835944752159719424,1323475583720980480
835944752159719424,1323475671193210881
835944752159719424,1323475764969353216
835944752159719424,1323475850268942336
835944752159719424,1323475960478474247
835944752159719424,1323476066418200582
4291079838,1323476085749809152
835944752159719424,1323476165223456768
1184639205311467520,1323476250959269888
835944752159719424,1323476259087765504
835944752159719424,1323476334618812416
826659386,1323477300793417728
216776631,1323477349988470784
880018682,1323477924545236993
721204768031551488,1323477966706401280
323649896,1323478316364537857
55882163,1323478505493950464
208780435,1323478602239729666
257485457,1323478694225235968
43078558,1323478734649892864
3691154787,1323478977005211654
913722042,1323479623989080064
1065394126483386368,1323479829820309506
1221462414744596483,1323479893343088640
1537280413,1323480693306019840
22149851,1323480700805369866
226135134,1323481272468054019
216776631,1323481300494417921
255812611,1323481347537563648
2439301430,1323481660994678784
1307130935784112130,1323481770180882432
216776631,1323482582584086529
211398347,1323482638968119297
23902002,1323482769704407040
1058949462,1323482835764846594
1268688487403917313,1323483336321441792
14769239,1323483451622744065
133541052,1323483825922478081
34367582,1323486515201277952
312784503,1323486763378040832
939091,1323487568487452672
66943273,1323487717074690048
60993405,1323487919500349440
466519303,1323489635482411008
541807775,1323489813962608641
1271568481012588547,1323491058886549508
24165761,1323491334674632704
939091,1323491343709036546
489926573,1323491406921412610
1867818739,1323491457181880321
22129280,1323492547004669958
24598847,1323492908281008129
48776290,1323493164414464002
61008715,1323493788778713088
939091,1323493860035670022
1212985065115803651,1323493925303197696
32871086,1323494113098960898
13524182,1323495367351148544
18772897,1323495626999500806
1089308757035794432,1323495681517039621
16193763,1323495894457622528
327654834,1323496191292809217
323120520,1323497081684844546
988314133,1323497250610270208
779104195,1323497345854500864
2245887787,1323497459914436609
19422491,1323498153799274496
1872747409,1323498356413358081
1543986138,1323498416006189056
17480800,1323498478060806144
1110627636932296704,1323499134351933440
2241668160,1323499386358407169
1271497757455499264,1323499581582311426
889628324280098816,1323500482858520577
367367527,1323501282250936320
939091,1323501409694830592
190408387,1323502054808190976
780206406024691712,1323502069660160008
252751061,1323502133719764993
1255977164379283456,1323502618740547584
21348880,1323502707617882112
927388044,1323503064079241220
43350851,1323503109054889984
10252962,1323504348861661185
939091,1323505184841080832
62591681,1323506167201423360
744070482832596992,1323507445239554050
194146884,1323507488600301570
15115280,1323507589087481857
1917731,1323508119020982274
26642006,1323508222628524032
3267456386,1323508481429704705
757832485,1323509754140962816
429531188,1323509822675845120
255812611,1323510369378201600
3298029918,1323512152859250689
24928809,1323512611325894657
34756550,1323513002046488576
29579634,1323513935916638210
903819696746532864,1323514252091486208
939091,1323516509491138562
16834659,1323520315561963520
824126001936474113,1323521328260022273
964323552890642432,1323523078035484676
51759517,1323524608432214018
269979537,1323525087602028544
182542929,1323525449281142786
1108587478414446592,1323525576620212226
85090751,1323527372994478081
29507504,1323528532367212546
194328601,1323528754883420165
3035515232,1323528939218718720
1289069825663414272,1323529379583066112
853265634,1323532727321198592
1148470935910924289,1323537944422969349
70684012,1323539696425832450
268738761,1323540121300267009
247874198,1323540429908942849
927388044,1323541639739011074
2198470996,1323541642192838657
1900027512,1323542717616541699
1731878023,1323544856141189123
170254080,1323550489183571970
964323552890642432,1323550631303544832
964323552890642432,1323551030672609281
18689802,1323557698177302528
911503068742639616,1323559689246830592
90466734,1323559830603386881
90466734,1323559893572440064
90466734,1323559940355743744
90466734,1323559985968807936
90466734,1323560069712252928
90466734,1323560310792441856
90466734,1323560369718206465
911503068742639616,1323560372696096768
90466734,1323560446469771265
90466734,1323560505458462720
90466734,1323560575624990720
811514954159443968,1323565647905935361
1652541,1323569667856830469
142004748,1323570437918322689
1296489009754013697,1323573160793546754
1191423975865364480,1323574660152307712
1043892438736261120,1323576566593576962
1239122951007543296,1323576825747038208
1147564418504495104,1323578434078101504
25387183,1323578812882366464
1272996960048472065,1323579943213801473
1043892438736261120,1323581564165464064
17477864,1323582223992393728
2842615187,1323585002911784964
872388097,1323585857429872640
1043185714437992449,1323585956918808576
18956073,1323586758349590528
903819696746532864,1323586930450206721
186180771,1323587179407441930
11866582,1323587222923337728
260454712,1323587661370691589
1168589326143447041,1323588652304371713
31746016,1323589663995629568
19217369,1323589917713276929
29420301,1323590037573836800
69181624,1323590568858046465
15754281,1323592007147814914
3233838112,1323593017916346368
148529707,1323595787272654851
362655140,1323597025846255616
964323552890642432,1323597221263278082
181936367,1323597481784074240
17477864,1323598172254593024
45840174,1323598227061571584
489218573,1323598295428550656
1043892438736261120,1323599080304660480
37772399,1323599174307356673
362655140,1323599797035569152
17812515,1323600727512592386
1915033663,1323600838754009088
461269164,1323600884660658182
3141672447,1323601610551951361
3212055580,1323601626914062336
362655140,1323601651056300032
784575415457308672,1323601826076364801
26487169,1323602007240904706
850741976995577859,1323602157531095040
1043892438736261120,1323602255812173825
193466736,1323602925835460608
32871086,1323603332330565632
110542860,1323604697400418305
39606992,1323604739037241345
23509664,1323605365959860224
1069038558374170624,1323605477389930496
243337600,1323605527713222658
74820061,1323605625071407104
226222147,1323605744441303040
734051597232263168,1323605834027380736
90466734,1323607481269035009
90466734,1323607694679412737
7744592,1323607803869696003
90466734,1323607920467206144
1282229686370738178,1323608426665201664
90466734,1323608436643405824
15659178,1323608596698062848
90466734,1323608654436773889
90466734,1323608822280278018
1237123680716632065,1323608944208715776
1128475843557249027,1323609638584176640
1089104733044948993,1323609740413468672
455874730,1323610365486374915
3383983353,1323610738380845056
910492003359760384,1323611008250880000
1054177344,1323611012424179712
588501688,1323611775078682627
225265639,1323612948800163840
96203623,1323613252580986884
2751609736,1323613497603837952
160616292,1323614776652681216
90466734,1323614937546108928
32501175,1323614937583886338
90466734,1323615151854112774
90466734,1323615404003045376
2260675556,1323615460382920704
288452305,1323615740361166848
1029094268542099457,1323615785517023233
1087380412089987077,1323615806748581894
90466734,1323615813568466949
7744592,1323616078174498817
1113828112503115776,1323616235200913408
2874102076,1323616396316725248
90466734,1323616590596812802
41223126,1323617575880790017
1254215707157573632,1323617861391310848
1203013531379077120,1323618069978193922
14834340,1323619047171362818
936858992,1323619305544732673
760617074498605056,1323619589536862209
724282165178032131,1323619702246166528
288277167,1323620050939580419
114566034,1323620520944947201
807095,1323620970029002753
1254577620185997312,1323621004040642561
800570658929262592,1323621443717005312
1202185303320076288,1323621831295860742
119099353,1323622019230027778
764187379,1323622920330117127
27493883,1323623120687779840
850763376263299078,1323623170855833600
935964414141874176,1323623777528401921
1221462414744596483,1323624552006639617
757118699212009472,1323624824409915393
22204234,1323624880508702726
50772918,1323624971718057984
2889924959,1323625347292778496
19722513,1323625850881888258
594175899,1323626184672899075
1312226607256477701,1323626523644076033
2191650860,1323629087236259848
1097907711189106689,1323629151316856832
67358777,1323629181440241665
1108827786,1323629313930022913
3109108467,1323629755728613377
557334459,1323629966169378818
1652541,1323630036725936128
413474832,1323630038986690561
150078976,1323630330784501766
400712166,1323630481276051461
20317002,1323631308766142465
18791654,1323631822228652032
451869617,1323631847751012352
121574367,1323632397607407616
1344539976,1323632501051576327
826065164504006657,1323632547046268928
701825647,1323632867717599233
1151653917668859904,1323633325186158592
121574367,1323633749318402049
16139649,1323634310440755201
7587032,1323634545456009216
16139649,1323635755407822850
23908002,1323635929442123776
1009577803304656896,1323635977768886274
1648117711,1323636340244840453
1500129642,1323636717417582594
259602009,1323637036763566082
998573295044874241,1323637053872099330
33039483,1323637085773987841
702601370344402944,1323637459020754947
413474832,1323637551786319872
19300475,1323637664906534915
822860515735175173,1323637898550259714
43878021,1323637919089831937
892089068594626560,1323638948397199360
34713362,1323639073001607175
22429979,1323639408311107585
49034507,1323639472886583296
1184626183,1323640071732531202
380268462,1323640076417511425
1272695155,1323640098198589442
351346086,1323640399227965440
1121112333995130884,1323640566165479430
19546277,1323640614014038019
2359537176,1323640644913532928
630294477,1323640788769771521
1043892438736261120,1323640796038467584
27491578,1323641219272962048
881860341541380096,1323641534235828225
1011008340367953920,1323641654859976713
92759522,1323641792890310658
15650636,1323641819901628418
774445533008191488,1323641996297293826
101323828,1323643276868653059
2309882507,1323643373874499584
59166780,1323644366116802560
731167584,1323644783215063041
1271568481012588547,1323645572046344192
2884771,1323645592288059392
2382106993,1323645833598898183
1232161857034760192,1323645840888647680
968003608976478208,1323646008585314307
16055412,1323646521007607809
1313649312237326337,1323646574946340864
701725963,1323646868493131778
126221154,1323646998235414528
1271568481012588547,1323647109929775104
113239521,1323647257833594881
74508260,1323647411303124995
981154877484208128,1323647453434884096
40353407,1323647777549787137
560506982,1323648098183352322
759201588594499584,1323648388970225666
1256137039109644290,1323648520868474881
954830639634796545,1323648548861333506
2690379302,1323648703379492864
450573845,1323649647810736128
1232494795152478208,1323649934873092096
1270489357208649728,1323650202230816768
783871050396405760,1323650270857994240
4269393803,1323650453335429120
1265761679947771905,1323650467805757440
860654500431880192,1323650611460644870
21722318,1323650873910845442
18089606,1323651184649936896
710094975271354369,1323651320402817026
325385270,1323651417916276737
15204836,1323651522706681856
810881537851949058,1323651562732986369
68785962,1323651804593377282
1254732620,1323651934419619841
1108827786,1323652028481064961
3087248994,1323652279396933633
76665820,1323653561423745029
15754281,1323653914777051144
15976705,1323654139390418944
630294477,1323654242041798656
16116288,1323654268658868227
2836421,1323655309177532417
205556543,1323655568909762560
52338305,1323655686098747392
17480800,1323656041385455616
1376252790,1323657604531445763
1156969583431036931,1323657914406506497
880018682,1323658339226705920
14096046,1323659348858572806
22030045,1323659368022331394
63463538,1323659403871092737
230014111,1323659685145288704
4091551984,1323659944265134083
97106823,1323659986225008643
961355186647326726,1323660211861835778
1247223374717296647,1323660495300288512
964323552890642432,1323660584328593410
932068755856936960,1323661160672014339
807095,1323661234076585984
875856268056969216,1323662184006717441
3845354733,1323662780113846278
964323552890642432,1323663188005707776
1271568481012588547,1323663407342641154
1229610205475983361,1323664293649330178
2738590482,1323664546406440960
17227955,1323666042439131136
156085793,1323666583298985984
878087280321335298,1323666817995472898
334178844,1323667340274266112
1268536631398739969,1323667508969295875
872456626019717120,1323667590221307905
492247078,1323667704885161985
1289069825663414272,1323669111667384326
201066140,1323669646457753600
3060626605,1323669676115824641
16523905,1323670292317822978
102594136,1323670311179616259
278694321,1323670418297921536
25466022,1323670570605727752
121574367,1323670850143457280
119099353,1323670924093198377
255260156,1323671152250757121
1304979181147582464,1323671200195731457
1221462414744596483,1323671798244954114
1075153372062334976,1323671855685898243
17582355,1323672086888566785
1037152033,1323672785655373826
964323552890642432,1323673032855068673
30354991,1323673041134604288
914178253098807301,1323673141609115648
59166780,1323673257392934913
1248313939248713728,1323673329832759296
216776631,1323673846088634368
28785486,1323673861456601089
1146605125,1323674007011545090
23824000,1323674658156273664
44688778,1323674699314987008
3158234814,1323674851907825666
253340075,1323675076185804800
145359567,1323675189264068611
923578168656752641,1323675287264120832
965761935693168640,1323675520110768128
49698134,1323676350893445129
15115280,1323676564031197186
899303216378253312,1323676733107785729
589159123,1323677067355959301
29501253,1323677145135222784
783792992,1323677769809670144
444106955,1323677780261937152
1267953470658752512,1323678325546446850
397881560,1323678359533031424
911503068742639616,1323678524431986693
1898995278,1323678575627743233
121574367,1323678635841245186
820732147489116160,1323678711632130049
14521926,1323679122703314945
14412533,1323679273480237058
911503068742639616,1323679373946314752
3231657095,1323679438647808002
879147821915615233,1323679608386981888
911503068742639616,1323679615345291264
118610577,1323679692335898624
722528529716383744,1323679904802758657
1289069825663414272,1323680264019714050
1315328528611766272,1323680307569139712
237403203,1323680889839124480
1296317282851880960,1323681206513389568
3932768472,1323681337933443074
2482190533,1323681373132115971
19300475,1323681668507426816
1296317282851880960,1323681758412525572
1081318716573470720,1323682008258744321
143169070,1323682030002069511
3109108467,1323682603828994048
49034507,1323682937259335681
937079886866391040,1323682993576255490
1418072466,1323683691105669120
1255938494058434560,1323684165615783940
1180780145860370433,1323684482570964994
699570360442875904,1323684693959729159
820732147489116160,1323684896271822848
980064384352509952,1323685172303245314
378944786,1323685189596422145
19500844,1323685236727861248
487297085,1323685470400925698
17060573,1323685628006014978
913460356449734656,1323686329490804738
23888134,1323686367277309953
1151653917668859904,1323686542691323905
1688,1323687553308921857
87679233,1323687672834101248
808108063,1323688087776595973
197722193,1323688179946455040
807975026,1323688331310469124
14792049,1323688489255358467
63013144,1323688532452483074
2850651695,1323688738946469889
45182880,1323689459540525063
216776631,1323689677090639875
413274241,1323689741103976448
121489431,1323689790731132935
22195441,1323689823056613382
121574367,1323689989406892035
3109108467,1323690153563594754
21258337,1323690343666253825
1266921288670613506,1323691553114771459
180094762,1323692202086846467
86177206,1323692379111608320
1886644447,1323692483935670273
11203972,1323692549450641411
382685028,1323692710658793480
842412851654402049,1323693140402864128
24191355,1323693758651781121
2309206074,1323693768290103297
2414007738,1323693797696512002
3015256299,1323694104837083142
815952318487298048,1323694232670973952
18622869,1323694385008046080
1290635110149169152,1323694499260993536
1271568481012588547,1323694620224720897
1236079326283563015,1323695222136754178
245953646,1323695302566649856
1264370092407742465,1323695382912815104
29931786,1323695390940491777
970793034425225216,1323695816603848708
2255098429,1323695917187375105
818893114979061761,1323695929250205696
707011375063769089,1323696177146200074
1392951560,1323696377340243968
952636350158819328,1323696617397080068
150033096,1323697090631925760
14434063,1323698990723047425
1265761679947771905,1323699335373139969
216776631,1323699385125998592
216299334,1323699422535012353
131975217,1323699760012890123
2729784259,1323699864836825088
1043892438736261120,1323699934244331521
515034236,1323700299538726917
1242525277,1323700455004950528
246794034,1323700864083763206
48117116,1323701074017083392
1315328528611766272,1323701189473652737
14075928,1323701234650460160
17169320,1323701455098793984
1119300564234461189,1323702280823185409
44513878,1323702747766599680
305701753,1323703005586345987
20479730,1323703119491059712
974128654363054081,1323703120501886977
1021361523589984256,1323703899400794113
15444711,1323704158252376066
480619091,1323704745320734720
2884771,1323705169037742083
896258742,1323705205477629953
559117427,1323705264667791363
15012486,1323705273299705864
16193763,1323705936712622080
65159946,1323706154938224646
49698134,1323707025042321415
34367582,1323707321906798594
1302319794784555008,1323707481248436225
24034702,1323707482297040897
1148470935910924289,1323707660001181696
1652541,1323707769694810112
1140877919381680128,1323707821465116672
166414119,1323708013367062528
1473587414,1323708324987183111
130617778,1323708395522838533
118369820,1323709084646985732
1225209161610190850,1323709094750945280
16491569,1323709194197979136
1290635110149169152,1323709761372803073
29501253,1323709780679077888
114547989,1323709875311050752
14173315,1323709903907803137
68750937,1323710771780587521
1050174967298629633,1323710973459472387
56381997,1323711648155258884
394115471,1323711716409135112
974171371134631936,1323712181129523200
1068285150641995776,1323712538085871617
9300262,1323712607203766272
934500442364559360,1323713155105660929
14511951,1323713331077750786
9300262,1323713363768233992
163589845,1323713442675675143
1086282853116067841,1323713796041445377
803761220654428162,1323714375673401344
1271568481012588547,1323714894143827975
712716599350796289,1323714894760390657
1030184346689232897,1323715387872010244
2216623610,1323715587084791821
19310250,1323715806279147521
216776631,1323716078967640069
270651847,1323716228444229636
16017475,1323716735451758597
2191265886,1323716943593963520
1155845777039810560,1323717157977468931
23381664,1323717308506951681
581999965,1323717571149901824
236487888,1323717847596601351
22737278,1323718602160181248
254439722,1323718712671678464
176905010,1323718981505658881
1271568481012588547,1323719764754182145
807095,1323720366431363072
47437206,1323720608199356417
21212087,1323720780736286722
559247836,1323720857995325441
25034727,1323721191643897857
431864653,1323721590849167360
357606935,1323721703327965185
26023,1323721790636527616
87679233,1323721982987350016
54355185,1323722019599503368
1917731,1323722138440880129
759251,1323722699525468164
53789862,1323722931365646338
17474621,1323723060470554628
757832485,1323723158130692108
15450660,1323723379971624962
1296905068680228865,1323723548213551110
1270776432,1323723857728032768
26672170,1323724087810809858
32871086,1323724129736957952
158762646,1323724148804235265
4226796099,1323724156341526534
79465406,1323724164457500676
280664117,1323724376341127171
49698174,1323724501687914503
34756550,1323724704578895873
1275096157405032449,1323725851163267074
2303751216,1323726577037938694
435176974,1323726866734350341
216776631,1323726954231701505
797133264716754944,1323727017540464646
934500442364559360,1323727092463276032
2836421,1323727175309316096
49698134,1323727301130027010
32072737,1323727434773073920
3141672447,1323727822137946114
15676944,1323727842564284417
18208368,1323727922985926659
81757683,1323728030968197121
1271568481012588547,1323728684482703365
1413104335,1323728690459627521
3241707920,1323729237795315712
77146337,1323729345718923265
65159946,1323729927322112002
35831704,1323731180898844673
3360315484,1323731779421900802
14677919,1323731972376694791
220350490,1323732049249869824
205011763,1323732725250088960
1274895461183188992,1323733075130417152
16017475,1323733502324543489
74508260,1323733633782501380
1153603275306033152,1323734114198032384
891093831386529797,1323734123198976004
53502240,1323734670140465153
19828037,1323734864428994562
31250128,1323735705193975809
52800359,1323735766040797189
739784130,1323736803199901699
1174017762685083648,1323738005606141953
548690536,1323738036916625409
30354991,1323738224561455105
55882163,1323738596633837569
1246985644766834688,1323738795431387136
49034507,1323738838720806914
590211920,1323738940613054465
357606935,1323739430172151808
1211735619333808128,1323739558434013184
205011763,1323740071154061313
1050174967298629633,1323740434213015557
385897719,1323740947671384066
385897719,1323741055238496256
372372537,1323741546655682569
145292853,1323741640352215040
3872346202,1323741746094837760
1080960924687704064,1323742273356574721
2836421,1323742767974141953
45499837,1323743297341284352
306389855,1323743386826903558
1102987848741998592,1323743514623152130
102716915,1323743630507626498
76413949,1323743772061114373
232108392,1323744060566392832
17469289,1323744682061561856
1271568481012588547,1323745241107734530
624413,1323745485174222848
32871086,1323746781696503809
39000115,1323746810771419138
136004952,1323747058734538754
22813989,1323747073561419781
18510860,1323747498054307840
1269975524295815169,1323747700270075905
65159946,1323748283878150144
14662354,1323748704063508481
22954354,1323748891750289409
22677397,1323749142636695552
1265761679947771905,1323749473055629313
1229610205475983361,1323749575530811392
335312037,1323749980839026688
14216694,1323750140151148546
465994882,1323750347362471941
4970411,1323750568490356739
1512446430,1323750757540237312
255812611,1323751056556216320
201066140,1323751422299525120
2729157472,1323751462346715136
1290635110149169152,1323751661458857984
2884771,1323751894276333574
457984599,1323751946579251202
157337739,1323752011997843456
429085855,1323752129803243523
588466643,1323752983000088577
16955991,1323753068257812483
4872636172,1323753889552834561
226194552,1323753948717576192
357606935,1323754541117001729
201066140,1323755271542304769
1043185714437992449,1323755298193055748
1902773580,1323755632994983938
19211550,1323755977221541891
226194552,1323756603695247361
951603901614014464,1323756650554028033
263433398,1323757040536293384
41306579,1323758136239419392
4432916014,1323758217772617739
44688778,1323758387939758086
1243281749574123532,1323758485612470272
64483444,1323758892564811776
748905308034994176,1323759135175954437
5741722,1323759391816982541
1271568481012588547,1323759400364974081
2870848881,1323760068836425733
1254642885422546946,1323760219659198466
888333546464694274,1323760370843004928
1271568481012588547,1323760516553154561
3958700059,1323760562761859072
1245797167442341890,1323760680567250944
266203790,1323760794694225925
4211625232,1323760833990721545
201066140,1323761033496813569
3545732535,1323761046402834435
909827697085382657,1323761478676172802
9763482,1323761640161030145
330195501,1323761705311182848
907717928291897346,1323761707118923777
1652541,1323761798110191616
29501253,1323762249979351045
14616610,1323762555039457280
369671549,1323762636299919360
40353407,1323762974352384000
201066140,1323763211871514624
2764167121,1323763245937651712
22129280,1323763477853462528
20973388,1323763741067038720
1084375028,1323763831492005888
18766459,1323764476051685379
1320791299205795841,1323764505936039936
14173315,1323764904956993536
1178724851005218816,1323765121211109378
2870848881,1323765176429088768
12145102,1323765224009306112
1317195138788151300,1323765238693593089
15463671,1323765392960114689
1290635110149169152,1323765454763184128
16012783,1323765491199025152
1317195138788151300,1323766073469112320
201066140,1323766111075102720
259395895,1323766279082254337
14511951,1323766471961489408
2874102076,1323766675175591936
419849905,1323766815730900993
333410580,1323767948889198607
1652541,1323768167718625280
1271568481012588547,1323768175289356289
1367531,1323768195690516482
1548902586,1323768839637626880
4432916014,1323769078004240385
901915347556675584,1323769419328331777
13850422,1323769480372195332
426802833,1323769513159045122
253340075,1323769819309740033
948416102828187648,1323770088684580865
903819696746532864,1323770561332277248
39344374,1323770998009847808
91882544,1323771554409361409
1127978780310605824,1323771575976558595
28785486,1323771603705122817
28785486,1323771708159991810
393469195,1323772039572934659
14437914,1323772187745071105
175042044,1323772222377357312
17971455,1323772754340925440
91478624,1323772907097673728
794783397381967872,1323773669567467520
44513878,1323774213644275713
2347049341,1323774474861367299
759251,1323774734253871106
15937190,1323776340277907456
216776631,1323776432846286848
428333,1323777131718057986
15012486,1323777145836052481
32871086,1323777177532297216
759251,1323777232771436546
426802833,1323777261208784896
5741722,1323778152221597696
729294248101617668,1323778467423522816
21435658,1323779075740229632
220350490,1323779368871694337
14437914,1323779392645009408
1903105045,1323779462891294721
16834659,1323779773353504768
718517427714265088,1323780370685374464
1626294277,1323780899515723776
923578168656752641,1323781075928260609
463765807,1323781538459361281
1180780145860370433,1323781797247930371
1319124363451322368,1323782028865593344
5741722,1323782036419678210
1029009526534668289,1323782284479258626
1917731,1323782915864563713
744070482832596992,1323783164586823680
1155539006735683584,1323783186573332480
2814138580,1323783357868769282
1626294277,1323783784743882752
198181998,1323783815840649217
764157731003633664,1323783925240614914
959552100979150848,1323783979422699521
829156255784648707,1323784450606616578
2097571,1323784555594194945
1323682420487606274,1323784559482327041
426802833,1323784829826117633
426802833,1323784834641285122
27380224,1323784894091272198
454423746,1323784921803087872
3969765436,1323784992405770245
1626294277,1323785159804551170
5741722,1323785826732560384
1145080857159512065,1323786099370741761
4432916014,1323786208640729089
893405045508763648,1323786371081916417
5392522,1323786474811174912
516569861,1323786560626634752
1626294277,1323786720110735360
901915347556675584,1323786994951065601
614347188,1323787305048514561
16462068,1323787579309830144
541174362,1323787807639285760
426802833,1323787955027193856
14173315,1323788061407387651
11856032,1323788316710457347
87216669,1323788326323838977
492202782,1323788361786658818
2836421,1323788551939452928
1917731,1323788573452181505
189305014,1323788628817006593
39344374,1323788842789384192
887418059501305858,1323788882937335808
1007910458,1323788889727913984
2704294333,1323788996435169284
18856867,1323789092795109377
779476491092434944,1323789261745762306
1089939581841985537,1323789387365191680
807095,1323789590889664513
1219278784693768193,1323790222690291713
4686170306,1323790481973760001
1626294277,1323790507672129536
1209936918,1323790634285625344
1903105045,1323790707983814656
1224227325040046080,1323791152068366337
1917731,1323791256699367425
4432916014,1323791299296854016
142339174,1323791451315122183
2918212191,1323791528855326721
335312037,1323791806081966081
2379700903,1323791845793492993
35773039,1323791855931269120
1626294277,1323791910436175874
4432916014,1323792092611678208
935616254,1323792125083947009
15721456,1323792227290722311
14873618,1323792420673212416
182398325,1323792625393115136
17877451,1323792673287794689
1288553498695483394,1323792698831065088
426802833,1323792823523643395
21419504,1323792849368920066
34713362,1323793033901580288
10774652,1323793070031282176
2757826419,1323793138025156609
252751061,1323793327662260224
21316253,1323793361594208258
426802833,1323793378803392513
51241574,1323793758807302144
14304462,1323794095249252353
1626294277,1323794170884976641
23954775,1323794183568691202
850477816407883776,1323794358504689665
14437914,1323794361704960001
34280715,1323794463785951232
1626294277,1323794488607666177
16076032,1323794646481457153
428333,1323794736323481600
759251,1323794916942729217
2097571,1323794993723617280
14677919,1323795027198357505
10946932,1323795061633667074
300497193,1323795200607662082
1626294277,1323795203627520000
426802833,1323795240562630657
331854422,1323795747347857409
