user_id,tweet_count
26988238,1
326849708,1
1151778678205927424,1
2427166447,1
132468437,1
80909861,1
17470695,1
243836438,1
61879600,1
933345751,1
2362712023,1
2964839109,1
1075942551356620800,1
310313616,1
163654727,1
828647027932221441,1
14748679,1
468416188,1
368560714,1
17524394,1
35430762,1
1558501014,1
15150453,1
1358146357,1
1331382921094164483,1
49199904,1
136097273,1
4679163914,1
131538331,1
1332109767339175936,1
1323379315,1
38784918,1
1231283792712736768,1
2197383323,1
205423514,1
14849485,1
18273915,1
2561586612,1
18191927,1
1132649254537826311,1
463298892,1
14366588,1
56312306,1
16211566,1
981920849337892865,1
895489494400368640,1
923117164181176320,1
1310452153128017920,1
24906110,1
1078749802765139968,1
78002555,1
848992594101243905,1
222633085,1
844434316943904768,1
15073144,1
1059959808831512583,1
57606154,1
382505896,1
1150155604742279173,1
405323682,1
16789970,1
1089670165300723712,1
37005435,1
1159557919068831744,1
1333154383278731265,1
1944645378,1
305389589,1
863150226051403779,1
2592318673,1
19744053,1
2207861,1
741046554459525120,1
19458472,1
19918353,1
546135718,1
769767707319279616,1
1139569256570470400,1
122421479,1
1212326379380867072,1
1009632026524372994,1
118672200,1
828000112215355393,1
32169019,1
733220837185196032,1
108993692,1
65691824,1
32358277,1
24400341,1
261769179,1
862476037,1
26637348,1
226116802,1
914392172,1
1270018931764404224,1
579905748,1
68382599,1
1108565574,1
1003363349831315456,1
809299807303073793,1
3292463759,1
2818654580,1
14668111,1
1310336568704425984,1
3044989142,1
2172710372,1
303394187,1
38979357,1
2290180315,1
1320061106413621249,1
1046585696989761537,1
1375949676,1
189526414,1
137395584,1
69196933,1
1027987109146177537,1
953251366285266951,1
201886883,1
1074057675909070853,1
1625213287,1
19609062,1
37570179,1
1217291117420478464,1
50376557,1
14552545,1
779315098842267648,1
108047942,1
898620354,1
1072933535516934144,1
1176576363203112962,1
16465082,1
1291377786368806912,1
277261996,1
1200273952481767424,1
32207199,1
1134589776923963393,1
1028737564327456768,1
1309540147713712129,1
45241945,1
951503553926979584,1
1713118033,1
819634894133301248,1
620571475,1
151503222,1
87570400,1
218656418,1
61530243,1
44376499,1
48577543,1
2914515430,1
409741368,1
3299819424,1
601890937,1
1740291439,1
27900953,1
798401501383315456,1
63717541,1
26076083,1
241571493,1
14923307,1
249270985,1
1102980199,1
90960269,1
1060771920868769792,1
15281391,1
429994276,1
425903395,1
15976697,1
965015705123930114,1
961079949074554880,1
1526864863,1
35862271,1
20236380,1
30080054,1
20211954,1
1950012500,1
1640447030,1
1232145523,1
74652973,1
1325637865414385665,1
302522009,1
15790644,1
753721340,1
780786054,1
756169190902497281,1
1091094318838960128,1
2198976906,1
40821291,1
730520573701443584,1
1146776116306178048,1
110045404,1
1628183617,1
1177987198131429378,1
1600678208,1
2233182751,1
99786592,1
2322782483,1
588501688,1
32002507,1
108617810,1
2995148605,1
1645586190,1
1146329871418843136,1
2773725205,1
2824091471,1
455339123,1
1013235149000060928,1
82531346,1
229643603,1
810424,1
853036056979030016,1
19273919,1
886597226981707777,1
1733467884,1
50468914,1
964307489704546309,1
33662191,1
19418459,1
15970820,1
32913997,1
958085612644552716,1
433119229,1
739124337928744960,1
420725935,1
48923047,1
2167399376,1
137369407,1
1187378452393009154,1
590344219,1
1091431036632944641,1
59936143,1
275595575,1
1295803540896714754,1
27049579,1
601235085,1
18989355,1
61822673,1
18000189,1
29115262,1
311632060,1
2796889203,1
312445300,1
2558273076,1
1281425501790392320,1
578730531,1
1380597385,1
250712477,1
161801527,1
198304455,1
1141009702354075650,1
346569284,1
241322748,1
1271205805,1
190760103,1
455098774,1
403167351,1
1329654634961457157,1
2871001,1
891285628775780352,1
27368386,1
1520262590,1
926601,1
42851716,1
1309221474088226829,1
44829198,1
1142633025882271744,1
125453969,1
1634552636,1
1104418777909866496,1
349803020,1
268462546,1
95144774,1
421576230,1
15650882,1
41610409,1
310976104,1
15387938,1
1241906232480407553,1
79300016,1
904349455796850689,1
574095930,1
1219721312236523520,1
1942599176,1
868623491922370561,1
789233642438586368,1
4179893074,1
1299089280422170624,1
177479596,1
789536590565511168,1
2248440226,1
156733762,1
612791754,1
2270144215,1
176276685,1
17325943,1
25101704,1
3254725935,1
19427945,1
21462959,1
3075913165,1
1037318862415585281,1
1116088259291992064,1
635750362,1
755227997557313536,1
988611769986936832,1
833420884941627393,1
888443194849079296,1
23372297,1
1222925958010765312,1
1139551772907855872,1
55369810,1
16031927,1
1198769023313420288,1
2755034160,1
109350338,1
2777425891,1
1297072133357441024,1
2249045294,1
58543537,1
24489352,1
1079132387605266432,1
16652403,1
1069222952313466880,1
1187626368323866624,1
92354626,1
253693423,1
36499298,1
1242926064436797440,1
167461356,1
1272002720656953344,1
893659519749947392,1
2278090562,1
119829799,1
1932665167,1
283582251,1
2464795802,1
1308485612337594373,1
2646484700,1
20216223,1
3898650676,1
1130482506812182528,1
1107776736761008129,1
89725336,1
925592211890286592,1
18809912,1
1003771208721096706,1
1224106320879423488,1
1132258968896774144,1
2962715181,1
739326540,1
400101105,1
2690955980,1
51654515,1
541304690,1
1028343904884719616,1
3293200450,1
108214983,1
22685638,1
1043900406483619846,1
1008112771,1
829441085814435840,1
4435724774,1
438736713,1
805849545037017089,1
745892504,1
1387711981,1
830025987295367172,1
39843543,1
801010310,1
2300402430,1
1298337812501078016,1
1074943616,1
266517562,1
35367443,1
1082441278690902016,1
61437586,1
911941312756293632,1
3262707432,1
1276932819281993729,1
873201,1
23837667,1
313663341,1
62146278,1
2598357146,1
484417726,1
264738801,1
525893754,1
64789340,1
2713287337,1
768166611031162884,1
59788234,1
1087368772971913217,1
16687720,1
875955067,1
17807877,1
1094986191751892993,1
17714851,1
961457614851858432,1
2417391583,1
1098045401847005191,1
166593028,1
1354589742,1
1133787811046469632,1
1261751846156279813,1
128219555,1
25237992,1
25834389,1
1255052343743254528,1
856516406,1
950593608,1
2420267570,1
976143442362302464,1
199887379,1
1897964317,1
875431026,1
433534414,1
26979830,1
301480200,1
1041135013134098433,1
1308078348539539457,1
1309175296084578304,1
728669629782982657,1
1089505449890729985,1
1144714428123762688,1
334176051,1
57854434,1
1852375052,1
111998239,1
142720807,1
1069071870194941953,1
1150197234480439301,1
205906536,1
822496079274975232,1
1268652347489759233,1
810698204375293953,1
18088038,1
10782182,1
1297454966760775680,1
16331010,1
21741086,1
997977911054352385,1
156464691,1
1139756840508694528,1
31016461,1
2218795063,1
16978366,1
17172311,1
211277534,1
903996654487035906,1
1067483589619695630,1
100146431,1
870253903,1
16449889,1
617995354,1
17378581,1
3217743118,1
1231899811,1
92157633,1
1175175535552598016,1
18944615,1
35405418,1
1711406461,1
4249755100,1
3188079572,1
1310925894,1
37619827,1
1596835069,1
14137346,1
2494832624,1
4218742998,1
48050455,1
1325287687352356864,1
19138934,1
68881642,1
547444782,1
4845415637,1
20523967,1
15688301,1
297763249,1
836709230,1
291893503,1
1157848416279396352,1
353890966,1
36272970,1
208350399,1
107631730,1
783807811843002368,1
975155959,1
20028873,1
1250599810962460674,1
1657588597,1
1085556747002105857,1
973797997195689985,1
988277292819460096,1
196252810,1
71178110,1
57362673,1
1104905456,1
488772327,1
928373389085020160,1
1012044236,1
1216436361529454592,1
26117944,1
3341278667,1
92441303,1
232955338,1
4672859618,1
18533219,1
1226610620742688768,1
136724083,1
318994241,1
54744689,1
1109460965932888064,1
19457024,1
1045698144267366400,1
2775972856,1
317692390,1
1455032413,1
1245427239338102785,1
729736507251007493,1
2880123896,1
19531912,1
344433528,1
247979645,1
2713146114,1
1231996493768224768,1
997924072380973056,1
250908761,1
976623455113302017,1
807968504,1
53629853,1
204998689,1
2477240372,1
44663663,1
1654179943,1
378397796,1
613988694,1
79856192,1
14749070,1
1167180308,1
297582270,1
1278129706064400387,1
1868471492,1
75600769,1
2398991504,1
27048767,1
378150072,1
104312486,1
637196658,1
17414054,1
927264590035001344,1
80761397,1
19597386,1
405916003,1
2902585625,1
66596124,1
2433923353,1
1058555925169094661,1
4864536709,1
23257880,1
1331406936604983297,1
33965926,1
312195609,1
456972592,1
1240841745828474881,1
161044052,1
105329640,1
936965505847410688,1
1107808080174166016,1
58048133,1
202455535,1
1580289068,1
900899766309203968,1
7771842,1
4207441395,1
14125938,1
406483952,1
226664194,1
1327718994061750274,1
1673455573,1
13481532,1
753398595034939396,1
41011250,1
80612021,1
35096223,1
10153432,1
1000793307688058880,1
974726300157054978,1
1645430503,1
925054314363670529,1
37514841,1
14134334,1
373205943,1
101966401,1
759150297843372032,1
1301340126,1
192034761,1
863463326092853249,1
28697718,1
1240426610194604033,1
540413213,1
62547638,1
248762436,1
3313635276,1
942669728,1
38062562,1
910661021014085634,1
3133488306,1
1255484522117894145,1
160720376,1
1283449500082683904,1
19692939,1
2371064395,1
1320254565514502145,1
148474439,1
624300068,1
1240805492030496768,1
102251724,1
14128086,1
1267172668387651585,1
1223459957527457792,1
359897083,1
27075032,1
133330538,1
1304983082097811460,1
1332915597110255619,1
50641306,1
207320629,1
25369197,1
305083281,1
2826522992,1
785913680835653632,1
19750998,1
2761393831,1
2253229938,1
825462510094389249,1
1469962284,1
3508417816,1
117459934,1
2282865784,1
1093261681801789447,1
792723840405233672,1
862493306382626818,1
837614639261319169,1
520632639,1
804517574578962432,1
106430958,1
525627590,1
800047254216249344,1
1165341193590513665,1
232364394,1
171639657,1
1284969099378987009,1
3348681574,1
42048071,1
16569075,1
19019692,1
274231582,1
1260312811659558912,1
31532083,1
476352544,1
971166752175509504,1
2532092896,1
885670387,1
864084256016003072,1
4711909186,1
1325646643249737728,1
31766093,1
129400937,1
143951899,1
771465586639572992,1
1244092301384863749,1
1227624929329205254,1
986198523958919168,1
755891713437151232,1
54702079,1
327054479,1
22641709,1
478250216,1
18792477,1
264234073,1
21202851,1
711841401311375360,1
93558188,1
999037176380772352,1
2882735492,1
1018681928755621890,1
1307425753156349953,1
1153458168,1
343814839,1
1199587604037033984,1
3083422234,1
13653812,1
311443406,1
518423671,1
832758009310826498,1
22271644,1
105529468,1
2447157140,1
613718131,1
539221163,1
2263438704,1
798585713684004868,1
165396381,1
1162714807776284673,1
919558302178185216,1
1330583662564356099,1
30011058,1
1267906804358492160,1
372425227,1
2405673730,1
226394716,1
314690058,1
24285353,1
337576424,1
3609069373,1
1325234160269750272,1
1220245435,1
1182281059204943872,1
3400484224,1
1490720324,1
3045988325,1
33927289,1
337790322,1
944511134,1
2987648555,1
1284485527098609668,1
627213,1
1230116214577471493,1
830951414,1
937696388,1
946199776412033025,1
385521929,1
61558438,1
14371528,1
969376083119308800,1
27559315,1
803668167323095040,1
27069877,1
123915621,1
775261976629022720,1
15043845,1
20217019,1
245320407,1
969493747238100992,1
861999830,1
86564866,1
1203755857978241030,1
385356483,1
1239346535378440193,1
21499414,1
808481147973996544,1
1262463006165917699,1
1268701069615534080,1
3517206137,1
1040146057093627904,1
34408874,1
91526112,1
631810714,1
453289798,1
1307198844652974081,1
1164919872968646656,1
2914883002,1
980472741701799936,1
313904777,1
1088408821456912384,1
49835260,1
1027735971083640834,1
1111662651870973952,1
1289056106,1
28611453,1
824689962100592640,1
2804837995,1
2211493309,1
96678480,1
2494077308,1
339462615,1
45586289,1
771851136655589377,1
272729720,1
260420368,1
229291732,1
1380911874,1
807078623823925249,1
1061009601355829255,1
1433356862,1
376570334,1
21094888,1
321082871,1
159072956,1
336532267,1
1302341154655080450,1
1280244163242532864,1
306449843,1
597065946,1
198868547,1
939766490,1
1117596960096124928,1
1055501597504094209,1
4424824154,1
43971175,1
1300719763568701440,1
73961608,1
251337817,1
921899069009690624,1
190020508,1
14519984,1
4904542285,1
246351308,1
19533057,1
2975652699,1
880918346522398720,1
727130281,1
1241035399012569088,1
505236411,1
944389763674632192,1
706297852268515329,1
1080854935535800320,1
1255964339749691394,1
52832886,1
360397664,1
149611460,1
123406653,1
43414549,1
7794142,1
38687143,1
72552866,1
1097337516053544960,1
17843816,1
132997488,1
420831231,1
3909684433,1
6699062,1
109770017,1
1445456342,1
33276161,1
14787713,1
360080772,1
71310291,1
14312841,1
23236057,1
1307514920041414659,1
318782515,1
936649239689560064,1
15656004,1
4195564180,1
612159362,1
103946378,1
3085970132,1
1326602731,1
400971923,1
65353398,1
14221917,1
46746701,1
94844786,1
298740641,1
2836454576,1
57320024,1
2521469449,1
111400999,1
915229609683243008,1
2331669894,1
13352392,1
23999515,1
22419345,1
1180646292474777600,1
2729061,1
760087898,1
1472416992,1
388034870,1
28964208,1
1323603420,1
25206032,1
2540442901,1
3129778758,1
346871800,1
24466284,1
26329195,1
1284254705103917058,1
23852881,1
30409200,1
244720550,1
248884036,1
16019108,1
72137576,1
25842388,1
21435474,1
115308684,1
16606569,1
1449655842,1
171514086,1
865172282599247873,1
348478575,1
901291963550277632,1
1122934522134315009,1
35157660,1
943282171988627456,1
19909433,1
2288472949,1
290748711,1
21776701,1
711367366756720640,1
14162415,1
16128098,1
581301629,1
198006478,1
128603479,1
1262557959495745542,1
28300282,1
822995966504615938,1
1944680329,1
3244305970,1
330579721,1
96671558,1
989208342445936641,1
1122139388673183745,1
957994813202337794,1
15369502,1
821185714037653506,1
1286446506950774784,1
797179922087297024,1
916023290363285507,1
16074930,1
998334337,1
861068698001432579,1
2590860756,1
215808768,1
361851101,1
75372799,1
827565883266473984,1
33187229,1
1121567683953270784,1
23618846,1
117142709,1
2845523856,1
799371881375744001,1
881570977250820096,1
23664429,1
17905825,1
357049620,1
53388429,1
598947276,1
886967447932293123,1
113826230,1
1085932186384154625,1
3930074843,1
14514804,1
19293731,1
34813109,1
812902930864971776,1
26119400,1
1276623595951751169,1
5135521,1
74144130,1
30261067,1
66967746,1
15265641,1
369903496,1
213539531,1
158023332,1
25881247,1
221452291,1
112221468,1
2743636921,1
743828447298879488,1
768835188,1
2410260482,1
1241591213578317825,1
60052133,1
704420962771607552,1
20729165,1
45259327,1
720992461,1
94761188,1
22763833,1
1248411827945361412,1
208742379,1
851343914653163520,1
2790508358,1
771667471757565953,1
3282805639,1
8531792,1
527528919,1
4888484500,1
757358036998582276,1
874006150399877120,1
1274832205835984899,1
1196230915766263808,1
1259216450251665411,1
48394622,1
714477321953140736,1
1112076048156553218,1
158644390,1
822215673812119553,1
1250630579407556610,1
23143093,1
414436134,1
432661821,1
3291400541,1
1006652004,1
469096118,1
865941026980147200,1
3035017635,1
68482261,1
939616301315698688,1
3545578692,1
1268326154211074051,1
820759753945186304,1
218166083,1
154311445,1
817778609112973312,1
1490909048,1
261375916,1
17799205,1
25976676,1
1225621778,1
459767319,1
842098649115025408,1
1105024179630301184,1
471163803,1
1011013667188436992,1
1217144550,1
865675081,1
283905627,1
3182277606,1
981960751777767424,1
906297048147779584,1
1918358208,1
529773715,1
45412015,1
464129492,1
2957351055,1
40329825,1
27799851,1
17711531,1
2432391961,1
551895044,1
1037953753834565633,1
16008890,1
59767891,1
1179502141251043328,1
980524418,1
129308833,1
912490588649299968,1
2389227352,1
14338406,1
104846934,1
1304119225875861509,1
2768341114,1
1017819745880543238,1
17456805,1
930024688268599296,1
2149936706,1
307706217,1
16547791,1
766320797791256577,1
33405948,1
163995093,1
250386727,1
1062348800721862656,1
23818689,1
4309422388,1
19040580,1
299263052,1
34240147,1
1134552378898882561,1
57048551,1
748786046,1
432804687,1
3075845932,1
54575899,1
992944498530336768,1
708792951187632128,1
6393032,1
828391533137256448,1
1267921166250864641,1
1309513665985478662,1
213801168,1
1306657421176320003,1
115212572,1
26053643,1
59073766,1
2538055734,1
1132270170129555456,1
1258317205,1
1241782065223344128,1
1102929782101155841,1
16389871,1
526530582,1
448386815,1
22008787,1
25676606,1
114007914,1
58120509,1
194605392,1
27973524,1
2279055192,1
24685330,1
124267723,1
3118488162,1
704720726683615233,1
981550645206495233,1
107820427,1
27020916,1
969011662090129409,1
22923558,1
721292300,1
449272298,1
22811937,1
82875458,1
1157688461891198976,1
3050026369,1
628731145,1
880761182596079618,1
196802928,1
1447527278,1
3107986683,1
155806687,1
62303992,1
2743112881,1
68784628,1
1115297680224206867,1
1058089767206862853,1
825169722538852352,1
978661671597199360,1
537755973,1
18495954,1
4870048156,1
15823733,1
115421091,1
1105910201637629952,1
1023663693433917440,1
4875346941,1
2861155989,1
362516994,1
139596582,1
62764588,1
376453771,1
59482886,1
14335586,1
283735383,1
16070136,1
250492272,1
1270472026575290368,1
195988950,1
1045335723635871746,1
110025908,1
25080097,1
200646027,1
1250960096634388480,1
26436875,1
4872073132,1
25805906,1
3627976220,1
807348066021941248,1
62762183,1
1290626126,1
2344218308,1
4292398397,1
1113014239529070593,1
1140437481621508096,1
2517897416,1
300893304,1
49114415,1
77296598,1
719164157438869504,1
21288674,1
275636162,1
32551884,1
714456009712996353,1
147760585,1
966441265,1
504976001,1
796926000806252544,1
466768490,1
29753405,1
1241740060841725959,1
353429316,1
940438663,1
965346876529688576,1
63910001,1
1177579059221532673,1
29222187,1
1168228166,1
418968373,1
40340919,1
794651044450041856,1
4777364477,1
11347122,1
760492141839736833,1
843320830125785090,1
1170354033577680896,1
1325080806667194368,1
64703223,1
822957707191664640,1
1161406925512335362,1
376262229,1
410057067,1
2666552971,1
881272348107837445,1
1332330164374495232,1
1275271850667372544,1
187626332,1
54802178,1
19777398,1
850765289641963522,1
14134787,1
63203684,1
445099946,1
1236509210763857920,1
1241009276807774208,1
142577806,1
19117046,1
1140498458,1
216385227,1
31194003,1
33925131,1
18028509,1
792416957047767041,1
2210599001,1
456234046,1
18077668,1
1234778078930292737,1
47379354,1
565555889,1
44479112,1
890074478,1
2799733750,1
1249420855085387776,1
14897840,1
132699857,1
2334725995,1
966752742,1
384974783,1
84864533,1
1112446900962320392,1
16877374,1
1331707978559451143,1
1025087666935746561,1
987148244584206336,1
3461132476,1
1143163062976778240,1
785906855121817600,1
173557004,1
24382596,1
147025734,1
1952573029,1
254384927,1
3224481242,1
832554956490162176,1
1272898932134293507,1
2182969680,1
1050093582223384576,1
222484549,1
2719377835,1
1024711815807127552,1
18592146,1
1308836046549983238,1
903973394386792448,1
2247763694,1
17936352,1
1009486361714462722,1
1271258883370016768,1
767942137417572352,1
886886838,1
85794542,1
44909288,1
968972392654553089,1
2279705827,1
186227903,1
102202370,1
116116117,1
295739457,1
102268884,1
714540346617761792,1
75854851,1
76133715,1
2160779203,1
928645036341940224,1
877794690749181952,1
1305711053024624646,1
346948406,1
903655290913951744,1
1156775287129927680,1
873534859259650048,1
1411460167,1
4223251997,1
2892097401,1
16316951,1
2954279148,1
3028490795,1
1194286125378093057,1
144639048,1
1133397541591093248,1
966836251402866694,1
874915705,1
711692706318123008,1
1298655460472520704,1
22587869,1
3331218197,1
1088555022080794624,1
4484115214,1
2208055124,1
537795028,1
3267427074,1
707709149698588672,1
248900032,1
255689417,1
79617711,1
808702316744503298,1
812303420505882624,1
833868870033211393,1
86637523,1
144059845,1
67356654,1
242957292,1
16005117,1
1514200213,1
258152711,1
1080941062028447744,1
20144167,1
18028518,1
1378355822,1
1328720936774868995,1
798647509933576194,1
54144307,1
362632862,1
1302994829811613698,1
2636340443,1
1031747223569227776,1
991377818645774337,1
7471152,1
451460545,1
103321966,1
17828368,1
19141948,1
174492304,1
547050019,1
24749018,1
15064082,1
1255510658,1
17006036,1
442456291,1
2946461925,1
6724252,1
247410609,1
1714379965,1
2982839159,1
3193024161,1
76245743,1
1167775229109837825,1
305216911,1
486321425,1
1246263711976873987,1
1239153573327515652,1
840241467637551104,1
195870839,1
234014087,1
5658202,1
16911432,1
1240380512465817602,1
287838109,1
27671107,1
872225178377494528,1
16604976,1
2915279242,1
324455870,1
1168662117412683777,1
267472795,1
860233519787778048,1
245596426,1
930350465036050433,1
25417978,1
59318218,1
60813886,1
460376288,1
22490294,1
262480548,1
1091459589533589504,1
12096202,1
16312576,1
784161876355588097,1
33152005,1
1247329626201997312,1
1332121,1
538584246,1
29634406,1
86518411,1
16144221,1
2250955982,1
117705468,1
20778387,1
840597084554289153,1
19879161,1
3331429624,1
51961599,1
860110061019947008,1
28687217,1
339790344,1
122169955,1
3184574881,1
760169602445877248,1
872473890710269953,1
192547775,1
1965208982,1
1098589496466173954,1
22799251,1
27099985,1
445676837,1
1028355791143804929,1
271075822,1
935421770,1
780095449092935680,1
234374703,1
7334402,1
726182090,1
65494780,1
1166546779204177920,1
20109973,1
1299007622968901637,1
363986848,1
145832541,1
437701265,1
894899924051136512,1
1046622463,1
903069904118611969,1
996626748,1
3340141,1
1191427719315238913,1
1055967291169488898,1
938912878932799494,1
19909650,1
26458435,1
18232086,1
2960391464,1
419147471,1
19636948,1
288238135,1
4862168144,1
368448364,1
88716854,1
1466174058,1
15445129,1
1726207638,1
1224032342106427394,1
54444328,1
19368028,1
21408397,1
2282663552,1
841482339016298496,1
721090011869917186,1
758768664711692288,1
1200767178452197376,1
1135637123426586624,1
19078594,1
38283342,1
2907930554,1
2319632756,1
1166782539345743872,1
394263283,1
164350781,1
394107496,1
15443085,1
191891492,1
949154528,1
258107257,1
1976323188,1
28512983,1
27716419,1
17749086,1
54631088,1
1323090929750867970,1
14517467,1
55329156,1
231982202,1
3238782819,1
1246145080961822721,1
19631395,1
805814588138803200,1
820709145615728640,1
425995344,1
22084427,1
2279491738,1
430343529,1
835209278600450054,1
1270410503278538753,1
1129580639290830848,1
350547383,1
32399655,1
826134513646497792,1
47645274,1
16829019,1
1008534511540424704,1
21061366,1
99740325,1
25843801,1
60651436,1
1179735204023476225,1
2388042907,1
91827941,1
1321357723729100800,1
16124187,1
963930258184572928,1
2424440299,1
21445143,1
176932593,1
102813217,1
531842895,1
26137474,1
27804789,1
831279407088148480,1
1147135615517044736,1
16500307,1
965693540150988805,1
367961329,1
1273786392716251136,1
2282863950,1
1253476370,1
94891691,1
828292208,1
1264454585181024256,1
179729745,1
296608118,1
96675300,1
1466299884,1
1043073024092766208,1
1226391697191391232,1
1041491786844135424,1
56849759,1
345723534,1
1301968306589630464,1
3156179848,1
983304743345934336,1
927769840693194752,1
1166773818855239680,1
2584186404,1
1080601993,1
17918065,1
469637791,1
1276625935559733249,1
2853552127,1
2790314135,1
1218324988966531072,1
27044466,1
569465039,1
70468535,1
4855338972,1
30761456,1
4236054198,1
23438664,1
1431241651,1
1887528152,1
17187236,1
65277959,1
881965056329646084,1
1046250140313505792,1
1184931272340234240,1
1016416072944308227,1
842813387230924810,1
30815935,1
2377732207,1
471291013,1
1021871507595816960,1
3054376353,1
556118417,1
973940563,1
53816249,1
15328881,1
1043097751,1
475224283,1
234393912,1
750756198,1
76151587,1
452992293,1
22674353,1
2269876740,1
17847906,1
818276294328582145,1
569832889,1
240044761,1
350553773,1
1295395335506997251,1
36203755,1
1158395065405825025,1
2512677471,1
253769656,1
1192551067558563841,1
2371339658,1
249723019,1
1195456421116043270,1
53402398,1
39847621,1
702124298,1
407464670,1
40262799,1
1284989402448629763,1
2367611173,1
21970713,1
2980507187,1
2783342696,1
1034132506596048896,1
1187741810870886401,1
588642264,1
439718090,1
1209742900713709568,1
1108267590651043845,1
20442002,1
15525413,1
858946646,1
14680759,1
1254299385850146816,1
3084971943,1
1321062925956767745,1
135623999,1
11283422,1
1258553106314358784,1
790696768212115457,1
2872655103,1
349825984,1
1322303294019194882,1
128108354,1
64417485,1
879321950,1
735495093654847488,1
1143332297963237376,1
1321669580729757698,1
557718032,1
4919557550,1
3347476660,1
47294354,1
2987599687,1
26756955,1
227682918,1
402259004,1
20970341,1
990004097729216512,1
278856674,1
80966719,1
44594808,1
755110082849959936,1
4567983076,1
966343902960775169,1
700345020,1
870605900,1
1130869369607720960,1
14579658,1
3047848212,1
1963387334,1
3103108073,1
1044010356258086912,1
1528796479,1
889862238168727556,1
839171337709027332,1
4871340530,1
1189354887470964736,1
1605396716,1
1123485296551706625,1
44152932,1
2271358795,1
91370281,1
19249328,1
50069799,1
1037956595983036422,1
1208232322358824961,1
1079075425819680769,1
18578222,1
846445608361603072,1
338478232,1
21803333,1
2462578380,1
3648998236,1
1297991773063528448,1
733791223,1
2896892108,1
324782887,1
1254902678712471554,1
33327370,1
78497970,1
43930301,1
23517712,1
359080538,1
114552552,1
2287693105,1
15485532,1
108462354,1
15751083,1
93344273,1
89333079,1
325609011,1
52544275,1
88869834,1
1025792077223919619,1
244241866,1
1246263621413294081,1
4799369570,1
1278163305627074562,1
732779507506020352,1
994049704991305728,1
354657286,1
25726800,1
4662933002,1
71009840,1
1271317877434376194,1
282104216,1
40954616,1
3044364897,1
1252739204,1
1102668126603366402,1
1001482520943300609,1
15276573,1
15659814,1
1573077337,1
39259330,1
49279876,1
234190156,1
4502762053,1
425134612,1
1265283425562439682,1
59294795,1
28452547,1
1052995553087430662,1
8813602,1
828038191974346752,1
731792305569456129,1
198874006,1
1103730505931997185,1
112458363,1
1183568511643324416,1
125251436,1
314190906,1
913501700488437761,1
16440542,1
16000856,1
818864954141003780,1
226232986,1
159992511,1
1593295976,1
16549465,1
4590291,1
1346439824,1
31619231,1
586542951,1
1325577365175595013,1
885487044243238912,1
136361303,1
3020219370,1
1507338108,1
53086663,1
1948015584,1
3068764060,1
3023272478,1
1194984822,1
825442498805899264,1
1460621689,1
3104759578,1
1176598276335951872,1
1729936105,1
817754190,1
3224571488,1
1225064906908741633,1
16743886,1
15393506,1
1129765369160327168,1
1852712251,1
192760759,1
55021451,1
475957325,1
14776082,1
24616657,1
31122480,1
822509856385093632,1
1009030408116285440,1
3180112748,1
26298021,1
1000782306863443968,1
796033080893050882,1
16908562,1
909853208834482176,1
20253024,1
1184424446226063360,1
564444538,1
249346453,1
88246253,1
245467017,1
23377748,1
848637169384263681,1
715646522,1
992149270399725568,1
2789706354,1
